223,130.8181694,45.93054542,2011/8/23,1,黑龙江省七台河市勃利县恒太煤矿,shuizai
6749,131.4752238,45.88316771,2002/7/24,1,黑龙江七台河市茄子河区富强煤矿,jidian
6080,131.4752238,45.88316771,2002/11/26,1,黑龙江七台河市茄子河区铁兴煤矿,qita
5973,131.4752238,45.88316771,2002/12/18,1,黑龙江七台河市茄子河区兴隆煤矿,yunshu
4853,131.4752238,45.88316771,2003/7/26,1,黑龙江七台河市茄子河区铁麒煤矿,jidian
4784,131.4752238,45.88316771,2003/8/5,1,黑龙江七台河市茄子河区七台河矿业集团富强煤矿,dingban
2497,131.4752238,45.88316771,2005/1/12,2,黑龙江七台河市茄子河区景林煤矿,dingban
2269,131.4752238,45.88316771,2005/3/23,1,黑龙江七台河市茄子河区七台河精煤集团新富煤矿,yunshu
1977,131.4752238,45.88316771,2005/6/4,1,黑龙江七台河市茄子河区七台河精煤集团富强煤矿,yunshu
1797,131.4752238,45.88316771,2005/7/17,1,黑龙江七台河市茄子河区七台河精煤集团铁东煤矿,dingban
1710,131.4752238,45.88316771,2005/8/3,1,黑龙江七台河市茄子河区七台河精煤集团龙湖煤矿,dingban
1602,131.4752238,45.88316771,2005/8/25,1,黑龙江七台河市茄子河区一座非法煤矿,dingban
1548,131.4752238,45.88316771,2005/9/6,1,黑龙江七台河市茄子河区七台河精煤集团富强煤矿,yunshu
874,131.4752238,45.88316771,2006/7/25,6,黑龙江七台河市茄子河区宝兴煤矿,qita
5638,126.4180187,45.86871332,2003/3/12,1,吉林省万宝煤矿,dingban
5949,130.7977822,45.8525442,2002/12/24,1,黑龙江七台河市新兴区红旗镇新建村煤矿,dingban
6635,130.8413486,45.85030253,2002/8/11,1,黑龙江七台河市新兴区红旗乡红卫村煤矿,yunshu
5929,130.8413486,45.85030253,2002/12/29,1,黑龙江七台河市新兴区红旗镇红卫村茄子河煤矿,dingban
5870,128.9494187,45.81976936,2003/1/11,34,黑龙江哈尔滨市方正县宝兴煤矿,wasi
5861,128.9494187,45.81976936,2003/1/11,34,黑龙江哈尔滨市方正县宝兴煤矿,wasi
1253,128.9494187,45.81976936,2005/11/16,1,黑龙江哈尔滨市方正县方正煤矿,dingban
832,128.9494187,45.81976936,2006/10/5,10,黑龙江哈尔滨市方正县宝兴煤矿,wasi
7153,130.8931883,45.81349359,2002/4/20,4,黑龙江七台河矿务局新兴煤矿,wasi
6110,130.8931883,45.81349359,2002/11/19,1,黑龙江七台河市新兴区鑫华煤矿,yunshu
6086,130.8931883,45.81349359,2002/11/24,1,黑龙江七台河市新兴区渔场煤矿,fangpao
5187,130.8931883,45.81349359,2003/6/3,1,黑龙江七台河市新兴区东旭通达煤矿,dingban
5036,130.8931883,45.81349359,2003/7/1,1,黑龙江七台河市新兴区振鑫煤矿,yunshu
3495,130.8931883,45.81349359,2004/5/13,12,黑龙江七台河市新兴区七台河（精煤）集团新兴煤矿,wasi
3007,130.8931883,45.81349359,2004/8/16,1,黑龙江七台精煤集团新兴煤矿,dingban
2285,130.8931883,45.81349359,2005/3/21,1,黑龙江七台河市新兴区正阳煤矿,yunshu
2240,130.8931883,45.81349359,2005/4/1,1,黑龙江七台河市新兴区振强煤矿,yunshu
1724,130.8931883,45.81349359,2005/8/2,1,黑龙江七台河市新兴区鑫达煤矿,dingban
1653,130.8931883,45.81349359,2005/8/12,1,黑龙江七台河市新兴区新立煤矿,yunshu
1597,130.8931883,45.81349359,2005/8/25,1,黑龙江七台河市新兴区地丰煤矿,dingban
1589,130.8931883,45.81349359,2005/8/27,1,黑龙江七台河市新兴区七台河精煤集团新兴煤矿,dingban
1580,130.8931883,45.81349359,2005/8/29,1,黑龙江七台河市新兴区七台河精煤集团新建煤矿,dingban
1557,130.8931883,45.81349359,2005/9/4,1,黑龙江七台河市新兴区七台河精煤集团富强煤矿,yunshu
1544,130.8931883,45.81349359,2005/9/7,1,黑龙江七台河市新兴区华盛煤矿,dingban
1543,130.8931883,45.81349359,2005/9/7,1,黑龙江七台河精煤集团新兴煤矿,yunshu
1404,130.8931883,45.81349359,2005/10/8,1,黑龙江七台河市新兴区广源煤矿,yunshu
1299,130.8931883,45.81349359,2005/11/5,1,黑龙江七台河市新兴区七台河精煤集团新兴煤矿,dingban
1269,130.8931883,45.81349359,2005/11/12,1,黑龙江七台河市新兴区七台河精煤集团富强煤矿,dingban
1165,130.8931883,45.81349359,2005/12/10,1,黑龙江七台河市新兴区金龙公司龙江煤矿,dingban
496,130.8931883,45.81349359,2008/11/30,14,黑龙江七台河市新兴区昌隆煤矿,wasi
26,130.8931883,45.81349359,2015/4/5,6,龙江七台河市新兴区一煤矿,shuizai
3,130.8931883,45.81349359,2015/12/17,3,龙江七台河市新兴区龙煤集团七台河矿业公司新兴煤矿,qita
4282,131.1405383,45.8013845,2003/10/26,5,黑龙江七台河矿务局向阳煤矿,huozai
2923,130.8871642,45.80108378,2004/9/7,1,黑龙江七台河市新兴区红旗镇勃力县永军煤矿,qita
366,130.5876412,45.78385386,2010/3/23,3,黑龙江七台河市勃利县亿达选煤有限责任公司永鑫煤矿,yunshu
8170,131.019048,45.77500537,2001/4/8,5,黑龙江七台河精煤公司东风煤矿,wasi
8022,131.019048,45.77500537,2001/7/3,1,黑龙江省七台河矿务局新建煤矿,fangpao
8017,131.019048,45.77500537,2001/7/8,1,黑龙江省七台河矿务局新富煤矿,dingban
7913,131.019048,45.77500537,2001/8/18,1,黑龙江七台河煤业集团公司新富煤矿,dingban
6819,131.019048,45.77500537,2002/7/12,5,黑龙江七台河矿务局富强煤矿,qita
6569,131.019048,45.77500537,2002/8/22,9,黑龙江七台河矿务局新建煤矿,wasi
5772,131.019048,45.77500537,2003/2/13,1,黑龙江七台河矿务局新富煤矿,dingban
5290,131.019048,45.77500537,2003/5/17,1,黑龙江七台河市七台河矿务局东风煤矿,yunshu
